SubjectID,VideoID,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,FocusRatio,predefinedlabel,user-definedlabeln
0.0,0.0,0.23628772119726954,-0.2894647865553408,0.2540544037306397,-0.016161270574049744,-0.21356842562174935,0.1898824401236754,0.18803352338293852,-0.0023581451503933816,-0.6046874764582787,0.0,0.0
0.0,0.0,-0.813483906055184,-0.6588943198298964,-0.5025315699686829,-0.520758753455132,-0.5781505251673255,-0.33810177050719104,-0.25269019329973935,-0.26347390920972025,-0.8430116097277955,0.0,0.0
0.0,0.0,0.30920976718798393,-0.3448831079949215,-0.5268039547594309,-0.4336752155924983,0.07258370539665522,-0.2574318947069882,-0.13394033228680294,-0.06174678741704866,-0.47867988553821217,0.0,0.0
0.0,0.0,-0.7027904516636873,0.47470917588382944,-0.1950261353500597,0.25289222007716355,-0.2393643288914835,0.001184748517650666,0.025136124632942475,-0.11919281054414044,0.4626304733904005,0.0,0.0
0.0,0.0,0.011364104946611638,2.4176315317073307,2.830420316323568,1.6948810505575809,0.060389278396417265,0.5780666919556015,0.8136657692934824,1.1575519913809729,0.8832882533231969,0.0,0.0
0.0,0.0,-0.004048411365911217,-0.49446219186569745,-0.5269972502014505,-0.5208616485372856,-0.5851076021097689,-0.39126192854862285,-0.2720705113698958,-0.35780194428652456,0.43472766777706023,0.0,0.0
0.0,0.0,-0.5818538768857973,0.06099905610902493,0.17414054527281866,-0.033001765686516533,-0.12208416665201538,0.3668553002987205,-0.0028256529576128685,0.19473444240931959,-0.41318302319433087,0.0,0.0
0.0,0.0,-0.6550927365831495,-0.09646123483173058,-0.5224271936794155,-0.47404438615741357,-0.2068198004228997,-0.1995919226100413,-0.18659416347546967,-0.19642579719278605,0.028937690827625918,0.0,0.0
0.0,0.0,0.04234127088623094,-0.023252849824103566,-0.3961500427714625,-0.5006256157137512,-0.4812725773321016,-0.19132003506326603,-0.08808903032379552,-0.12668577008245677,0.5457712158459129,0.0,0.0
0.0,0.0,-0.20064700018152662,0.39400872864595676,2.4331015352522622,0.7418667996512629,-0.05446763232377281,0.009608413817577769,0.46844054301080607,0.7807671334116371,0.19057750464353304,0.0,0.0
0.0,0.0,0.19708594596255816,-0.40547910393369874,-0.2498806204317672,-0.4144338352297816,-0.5094396191852154,-0.31876275512642743,-0.1423464043133543,-0.34148394351419126,0.07539226662047722,0.0,0.0
0.0,0.0,0.7737370803533085,2.070141574870826,0.46038348126928486,1.0294757034508357,1.1126276235900279,0.15244392767955492,0.737271988044734,0.45895839709194797,0.578491843027465,0.0,0.0
0.0,0.0,2.1395052858219814,0.0706211743041299,-0.0026005228195392516,-0.19519871352125268,-0.4297068272605825,-0.033154968132953065,-0.09207283196976174,0.26239309187011656,0.17746232851460816,0.0,0.0
0.0,0.0,1.1889183061327668,0.6067357793518703,0.27973508388467344,-0.251876754607508,4.2380227846958896,1.6836411422057938,0.38257583709428883,0.12535518742490923,-0.7473173954977457,0.0,0.0
0.0,0.0,0.05002478746454065,-0.5637012995080386,-0.274249652943525,-0.39697596962439347,-0.29866884994392284,0.18567060747371184,-0.11271844553124705,0.09074881503868533,-0.8616056930857413,0.0,0.0
0.0,0.0,-0.2860329992744715,-0.1638693135965868,0.39952303066768236,-0.4749189943557189,-0.03724430700933414,0.41463999624935804,-0.08604701878828454,-0.19517697060306669,-0.6158220437176771,0.0,0.0
0.0,0.0,-0.03241108003342555,0.2852693716398877,0.41777564312124826,0.24177955120457853,0.8986519087909804,-0.007314805658852358,0.2560212326051356,0.3609948890539606,-0.31548765790556055,0.0,0.0
0.0,0.0,0.7813437460819882,-0.34582934439469554,0.38005541829285033,-0.3595393089008547,0.5244810290400891,-0.07741083132281033,0.7182800279966687,0.5266447982547388,-0.6897955362833046,0.0,0.0
0.0,0.0,-0.19714479717696126,0.15851875294634457,-0.410509132750062,-0.4832363468297987,-0.42796104390798434,1.0587974287718616,0.22882364338063035,-0.2068326854404476,-0.5535003389862617,0.0,0.0
0.0,0.0,-0.8741192264132226,-0.6622655430204334,-0.5314844658197628,-0.4890327697911162,-0.5290080266150844,-0.3515341016611288,-0.2478294541845353,-0.33684940928123264,-0.866944188101216,0.0,0.0
0.0,0.0,-0.9354979611125797,-0.6261692869390094,-0.3244650474167619,-0.26712237594659455,-0.32766969877141183,-0.1673770945035633,-0.21684850616417536,0.2137721099770418,-0.8749809591732828,0.0,0.0
0.0,0.0,-0.553616678993189,-0.5171431916299786,-0.24582141614935543,-0.24371374475665852,-0.23209457433364933,0.17609596087904994,-0.011995913350214353,-0.11103381015797378,-0.8190463823071547,0.0,0.0
0.0,0.0,-0.6436952850676204,-0.41968903497619303,-0.5643170773285221,-0.5243600813305068,-0.46162600049838487,-0.36669922883021683,-0.21971734445639632,-0.2242607542925315,0.14731185971790262,0.0,0.0
0.0,0.0,-0.9212413443138789,-0.5807007846122044,-0.5415358288047825,-0.29632743009784807,-0.0009476471560617377,0.08903877130037388,-0.16475842049144726,-0.018176615286838945,-0.8847814558797781,0.0,0.0
0.0,0.0,-0.9317181540185347,-0.5438672014660214,-0.48778588910604415,-0.3541373170877926,-0.0034490680791874743,0.20862699263792758,-0.10285916284138726,-0.12515942647279973,-0.8659293565824828,0.0,0.0
0.0,0.0,-0.5842284113008944,-0.562771448154148,0.03259305444531664,-0.021065936156703005,-0.2608088020136968,-0.23221149139159084,-0.04671010945390112,-0.13723141684008713,-0.7427245816542005,0.0,0.0
0.0,0.0,-0.7137644393139083,-0.6274473205179251,-0.5189892961749238,-0.5119955222917201,-0.5739293773595507,-0.42610757104306607,-0.28239331815063845,-0.3536669406894537,-0.38676449588492573,0.0,0.0
0.0,0.0,-0.9205826227456221,-0.6614462907262567,-0.4195664048904094,-0.47272389926977615,-0.4345272738311894,-0.09260125478409029,-0.1988712880447995,-0.14342004638469655,-0.9413461067911593,0.0,0.0
0.0,0.0,-0.41386105636407666,-0.5530633084681545,-0.14628807032654406,-0.29279469894390897,-0.5025346551786704,0.17332601688402888,0.01139326172217222,-0.033218037767459116,-0.8296073432448743,0.0,0.0
0.0,0.0,-0.9366350400101658,-0.6690694333235706,-0.5255475343863034,-0.42400307787006314,-0.21976986499366524,0.0061681180794694035,-0.28218034762239497,-0.19795214080244308,-0.9643801039279446,0.0,0.0
0.0,0.0,-0.54763172303017,-0.3018313999359376,-0.43602413109665034,-0.22274029717769023,-0.0675740357022337,-0.14367446871968434,0.03951789912844317,-0.11300418099953104,-0.45755953142205175,0.0,0.0
0.0,0.0,-0.9142620324597295,-0.5697555739620042,-0.36073555643001276,-0.3468660646156073,-0.39557285424709593,-0.2876483157303003,0.20479555672351335,-0.2757956648949515,-0.6661766671277835,0.0,0.0
0.0,0.0,-0.936520547928064,-0.6511319043425725,-0.3915109521629919,-0.32664718097243184,-0.13842157205618033,-0.005139324530342655,-0.02774320476209969,-0.06421668889449367,-0.9442649900043562,0.0,0.0
0.0,0.0,-0.8065140045091524,-0.5903597691605473,-0.5034428199096325,-0.5133503075400754,-0.5738251514877538,-0.2043223292499403,-0.2765930031755367,-0.32294580658235683,-0.7192957293408071,0.0,0.0
0.0,0.0,-0.040394158086823465,-0.08080941975148535,0.463641890149044,-0.33475874328220456,0.3034961243626998,0.7942361568821091,-0.02494953253867055,-0.0781202915933695,-0.6925663949569394,0.0,0.0
0.0,0.0,-0.7449015804915329,-0.6292537718265846,-0.5401137266242096,-0.49656125996868533,-0.5712195046928312,-0.2653116897247879,-0.2896092607546527,-0.2696902904563234,-0.7867773008831231,0.0,0.0
0.0,0.0,-0.42195235296083106,-0.28520467462562216,-0.49685696806367863,-0.2436279988548639,-0.26562924858430376,-0.0548085942492822,0.34375256256331616,-0.005244322157744853,-0.4281092954849558,0.0,0.0
0.0,0.0,-0.872815898738886,-0.5710868589400412,-0.42259009787628754,-0.24760660869813506,-0.3430951277973539,0.19094488439573826,0.5715934447494408,-0.22198511472904284,-0.8667126433838448,0.0,0.0
0.0,0.0,-0.8004223983874633,-0.6433817776396612,-0.5314568521851886,-0.5461395403863447,-0.5971456903023116,-0.27699857671747957,-0.21268931702436158,-0.3127886836526391,-0.8181918615617181,0.0,0.0
0.0,0.0,-0.7565139007090884,-0.6655548409815527,-0.5549974756597195,-0.3520794154447213,-0.44422027990830165,0.2550077443719106,-0.11003752241100563,-0.05528064085250161,-0.9647907529470109,0.0,0.0
0.0,0.0,-0.8386235441922989,-0.6073060028655917,-0.46841492445222194,-0.5317342288848457,-0.13706663572282057,-0.2720152071556608,-0.1666626275675066,0.011073678614588465,-0.8367743320509672,0.0,0.0
0.0,0.0,-0.8333788658012257,-0.6177842397081112,-0.3563311817154231,-0.48527709929251106,-0.04740632950953245,0.05598916555156079,0.5076647032420017,0.03846460848243368,-0.9157443768989123,0.0,0.0
0.0,0.0,-0.8577892050591992,-0.5351831271477487,-0.33780243291611495,-0.2020069381237469,0.054318121364247504,0.2648480020345882,0.057958641338701884,0.060110936037569715,-0.8686780911774286,0.0,0.0
0.0,0.0,-0.8089261801567214,-0.3623823369985351,-0.4563201525087093,0.18405541011642862,-0.06760009217018292,-0.2076234953809928,-0.11794248731227822,-0.04082200411375049,-0.4885847745862421,0.0,0.0
0.0,0.0,-0.9363809616909811,-0.6594186412981695,-0.47798304883219256,-0.2590622611778986,-0.46139149228684184,0.6651491778264694,0.07693807370863529,0.5192905972263913,-0.9681583441330701,0.0,0.0
0.0,0.0,-0.6345186662679286,-0.661405328111548,-0.5478869647568553,-0.5239999485429693,-0.6008978216870001,-0.405364611445648,-0.34445543561641406,-0.2861192980366318,-0.7436809976421281,0.0,0.0
0.0,0.0,-0.9435014281668999,-0.6173172659004306,-0.5198177052121508,-0.4728267943519297,-0.42303637146558054,0.12409943227844886,-0.17197436309546155,0.8817833286689385,-0.9035506746808173,0.0,0.0
0.0,0.0,-0.9054806466009917,-0.6804201738593884,-0.28224380015276457,-0.18753302990081208,-0.36662411835550535,0.0769091991943227,0.052509101351295266,0.054893616062742054,-0.978231315832464,0.0,0.0
0.0,0.0,-0.5818930865029553,-0.5403526091240035,-0.4853144688116506,-0.4565179238305897,-0.28300891270643774,-0.2827408350450575,0.33309150847301033,-0.10975723186626063,-0.6510591817077891,0.0,0.0
0.0,0.0,-0.9259919815287595,-0.6381672367872268,-0.47813492382235084,-0.300837664532246,-0.05717750499049236,-0.09788817985221271,-0.2914132464056563,-0.09957235723454919,-0.9243300819292731,0.0,0.0
0.0,0.0,-0.9465127267646453,-0.6458436307836621,-0.41898651856435054,-0.46236579433298397,-0.27422788300754847,-0.29054474118628126,-0.2501220192826857,-0.23142069340692265,-0.8902068302033648,0.0,0.0
0.0,0.0,-0.6671598883597395,-0.6471872045461119,-0.480316400953715,-0.42129350737335264,-0.40763699890758776,-0.11664538051256089,-0.10901025280418415,-0.10922994952837911,-0.9150233395605519,0.0,0.0
0.0,0.0,-0.8072856497748246,-0.5822286901408439,-0.46026890225282413,-0.5296591780614154,-0.5397954043460642,-0.4007480381206129,-0.3129859081489073,-0.26167004858012555,-0.28570404799008886,0.0,0.0
0.0,0.0,-0.946271195522951,-0.5598631025098209,-0.48953935490150774,-0.49126216323777677,-0.14668147239608512,0.19320890254691986,-0.24744109616244425,-0.12699103880438817,-0.8693286665652498,0.0,0.0
0.0,0.0,-0.5951396635636624,-0.53036592365799,-0.4523575959473073,-0.13858926915643305,0.08128656569169686,-0.2707630406921581,-0.04957894774612207,-0.0840869075220288,-0.7498621054512756,0.0,0.0
0.0,0.0,-0.7644577691453283,-0.35322719261111085,-0.39559777007997793,-0.44128945167186207,-0.3270182870726812,-0.05287342789659624,-0.2014394620618532,0.23944243432127363,-0.5001456965851487,0.0,0.0
0.0,0.0,-0.8424409925188158,-0.389634764564322,-0.48964980943980463,-0.3248636662151034,-0.3323338065343234,0.20422543779652425,0.09732060602934924,-0.015318189981481238,-0.6860054484068995,0.0,0.0
0.0,0.0,-0.8273358796048127,-0.47556613770051265,-0.4820284462973172,-0.28902187926494494,-0.46936477147930517,-0.03940315230437047,0.06106550551543026,0.022257614518075418,-0.6452495707943523,0.0,0.0
0.0,0.0,-0.570440741523405,-0.13083296483391268,-0.38350299813646527,-0.03219575420964694,-0.06082541050338406,0.3769738171755098,-0.07618773609842475,0.11486504407126637,-0.575302847770565,0.0,0.0
0.0,0.0,-0.6499013832714113,-0.5413643857073117,-0.383116407252426,-0.050373885390110076,-0.4660034871138549,0.2899292757429297,-0.030098408250909904,-0.13373470238887286,-0.8429882991430016,0.0,0.0
0.0,0.0,-0.94187501324718,-0.6090714915595424,-0.5137841260576815,-0.44921237299768657,-0.5061304477556636,0.020068430638958724,0.23429823872430092,0.2338088388165395,-0.8696597517654708,0.0,0.0
0.0,0.0,-0.7668809234857015,-0.4563915377553077,-0.46851157217323175,-0.3110414268458078,-0.06632332524067083,0.3025774218389164,0.2344235155056206,0.09738147181519496,-0.8037804640754271,0.0,0.0
0.0,0.0,-0.3310895545432368,-0.3319921731460516,-0.5463544080379855,-0.31694074488927887,-0.548758829320598,-0.34652543580711814,-0.07721500570524623,-0.18832230021060692,0.7058913851391432,0.0,0.0
0.0,0.0,-0.7884195503830126,-0.18992153655140484,-0.17097465963590552,-0.2202365168452868,-0.23261570369263387,0.17088492468750344,-0.15104061293694096,0.27560290201914833,-0.4930970862163844,0.0,0.0
0.0,0.0,-0.4414018914559563,-0.11602088335519853,-0.29436618573085144,-0.11619243960767375,-0.3644614315157196,0.113550878434396,0.4351545022141638,-0.18105135428824073,-0.32485032433717465,0.0,0.0
0.0,0.0,-0.9201983684974723,-0.6349926341472921,-0.46499083376501743,-0.28946775795427704,-0.29689701012337544,0.04861529637760058,0.22182067130485955,-0.04465173898888994,-0.9232435671147908,0.0,0.0
0.0,0.0,-0.4690885863236643,-0.4287090027350781,-0.534149181556176,-0.5174318124655001,-0.45214144616486646,-0.3752114311528158,-0.2335854841484863,-0.29652618628429334,0.13115202592986433,0.0,0.0
0.0,0.0,0.30039387686614705,-0.5762809184851213,-0.4916517979464363,-0.5264694305146549,-0.12356938532512128,-0.36056487797366327,-0.21910348822792983,-0.31045754068516296,-0.7325302977969749,0.0,0.0
0.0,0.0,-0.8843058849509082,-0.461438131887436,-0.37033129444455765,-0.38725238436088155,-0.45662315865213343,-0.1936093495066396,-0.13213634663579937,0.24774019321740912,-0.4781539178077433,0.0,0.0
0.0,0.0,-0.8943215895577842,-0.5667161479506087,-0.45906770914884515,-0.35672684332199067,-0.23201640492980166,-0.13685711797394756,-0.1993222844575504,0.015569454337578257,-0.7984698516204545,0.0,0.0
0.0,0.0,-0.7192977004872655,-0.6168994472304005,-0.5451256012994323,-0.5557945289284209,-0.5890942417060006,-0.42299612710345336,-0.3467354730364325,-0.35047549496017083,-0.24574210360709872,0.0,0.0
0.0,0.0,-0.5762986583268316,-0.3432364108836264,-0.21517028177196032,-0.18069050693760003,-0.013949824662725723,0.2756242225083688,-0.12368016389672014,0.42987461340248323,-0.7135482469828938,0.0,0.0
0.0,0.0,-0.9418075727056681,-0.6164529547300742,-0.45094930058402155,-0.44994978775312044,-0.5176995195251202,-0.13227848908720038,-0.0037902841737745,-0.11453052460918807,-0.8389711563979263,0.0,0.0
0.0,0.0,-0.9338370417297608,-0.6068922804570325,-0.5401827607106452,-0.3928601663382508,-0.15262234708850875,-0.13308797043734352,0.09397571596811345,-0.030970149905964216,-0.8702551618996115,0.0,0.0
0.0,0.0,-0.9365080008505735,-0.6490182334235967,-0.5195415688664085,-0.5180320337780625,-0.376942479663399,-0.17142450125427905,-0.18048065654706866,-0.2062221479965848,-0.9118844428260149,0.0,0.0
0.0,0.0,-0.7021991706369425,-0.4848441699320634,-0.20649960051565217,-0.4508929926728615,-0.5060001654159175,-0.17863394452899142,-0.2040076360789069,-0.17011718370269766,-0.5194914904640218,0.0,0.0
0.0,0.0,-0.9412351122951592,-0.6740709685795192,-0.45103214148774423,-0.3290652154030406,-0.31336469786728655,-0.1823524994812115,-0.14428819442380952,-0.039573177524031104,-0.9615102824458089,0.0,0.0
0.0,0.0,-0.23948177339963778,-0.5146239908253852,-0.5161312849964911,-0.5480773977669036,-0.572913175109531,-0.4101582588160269,-0.26466665359390196,-0.3674595365803545,0.4493503750027566,0.0,0.0
0.0,0.0,-0.9390142795793219,-0.6317115287091146,-0.48572867333026404,-0.4301253352582003,-0.5030036716017564,-0.10285890126793545,0.48012886670793337,0.07015705215931234,-0.8802617071801243,0.0,0.0
0.0,0.0,-0.6530020797962772,-0.30704184452690125,0.2027344638744336,-0.3333010629516957,-0.14767161817815572,-0.0844432005521789,0.12195002123680077,0.0023041407845589947,-0.4815074215036292,0.0,0.0
0.0,0.0,-0.9300086147104397,-0.6102962737393365,-0.2928474358292688,-0.3592134744740351,-0.3665198924837085,-0.23369132448482127,0.02621350495229183,0.4899847999209763,-0.8142393057536762,0.0,0.0
0.0,0.0,-0.3908591265544237,-0.5728769252028172,0.19792969145851763,-0.0038138607156219563,-0.4236877831643112,0.3232950851441425,0.2604560306638527,0.7414984750904607,-0.8808273647842254,0.0,0.0
0.0,0.0,-0.1685421656524391,-0.23251855958712067,-0.4811171963563676,-0.36327783021910093,-0.47491479915249035,-0.2798697058812685,-0.10691813055614528,-0.2557034326514663,0.38449129688427347,0.0,0.0
0.0,0.0,-0.41081054814917317,-0.2663659681210297,-0.4858115142339867,-0.49038755503947146,-0.07718887237549825,0.393808499629268,0.30616952816740844,-0.00843576788702773,-0.6780378522472869,0.0,0.0
0.0,0.0,-0.40179547297217294,-0.260737704860036,-0.21305783872703174,0.17114207730615624,0.021148237664882268,-0.08508825600307422,0.6837161640305655,-0.007270196403289636,-0.4845740882417684,0.0,0.0
0.0,0.0,-0.39391277153869986,-0.5647417499216429,-0.3984695880756978,-0.5142420649187396,-0.3977615975548309,-0.3142473669701602,-0.09956438349267935,-0.31553610215002176,-0.6197608443253818,0.0,0.0
0.0,0.0,-0.06515581551453394,-0.11400142645005304,-0.14124858201674714,-0.017979083692096057,0.15051860103279147,1.6412825009303345,0.3025239738310054,0.11367172088553451,-0.7948774634578164,0.0,0.0
0.0,0.0,0.07819924996969589,-0.3161150636849078,0.14183259282096977,-0.3614771662814136,-0.36683257009909914,-0.325795124355796,-0.14701922825657882,-0.06096973976122326,0.10720253165592661,0.0,0.0
0.0,0.0,-0.6948638354589971,-0.6288933008171469,-0.45455287989595855,-0.5399658354571308,-0.543000349903819,-0.4369723285395186,-0.33794104298779004,-0.3092364657974373,-0.4282404099996805,0.0,0.0
0.0,0.0,-0.7500490190320539,-0.5061774996724239,-0.2738630620594858,0.05463054594760291,0.29096296327912186,0.2873364057932525,0.20019789884908065,0.929849276522138,-0.8620851880697078,0.0,0.0
0.0,0.0,0.025324297039596877,-0.19817550341523477,-0.31609811614077027,-0.4076256106272874,-0.21210926341659267,-0.24430311905935406,-0.14798385947274045,-0.12979396070575835,-0.0558780889074004,0.0,0.0
0.0,0.0,3.004375337249437,1.0885216685112848,2.588897661520067,0.19696874292670102,2.194387946970112,0.08323327224231601,1.0958391915379575,0.5684666131593413,-0.21623804201923627,0.0,0.0
0.0,0.0,-0.193633183864278,-0.6635558653837617,-0.4965670249006492,-0.41925275491064024,-0.5840392869238507,-0.4409817908519464,-0.27443824253683796,-0.36213120979755176,-0.66906956464589,0.0,0.0
0.0,0.0,2.4958720858642254,0.5849149944964748,0.5132221710270736,-0.010827875482423296,-0.010796992040869325,-0.11385014022534784,1.1660818828239092,0.5101602872704428,0.6097470799247084,0.0,0.0
0.0,0.0,-0.7232798292058464,-0.37705924184871015,-0.14097244567100484,-0.2221057775044099,-0.2582292116867234,-0.3057604609397532,-0.18035537976574897,0.01593022646349719,-0.25772796625711497,0.0,0.0
0.0,0.0,0.223351684304455,-0.1990971622461835,-0.3588026020098167,-0.40085168438551105,-0.496854345165739,-0.3434645844518894,-0.05624367251232971,0.046207333338693875,1.0175926797888368,0.0,0.0
0.0,0.0,0.837338216153189,-0.21569930998767367,1.466624325154219,-0.087519010047547,-0.2192487356346807,0.352132858242992,0.5424540654144804,-0.01218224765618589,-0.60374903833998,0.0,0.0
0.0,0.0,3.3207279387894526,0.41681261625436433,-0.060685803146431655,2.568940475091397,1.3358794409789998,0.002702526049169063,0.25848918519713354,0.33615711576954166,-0.34235134211012974,0.0,0.0
0.0,0.0,0.3229472486555109,-0.05091080727550786,1.1045405417996306,0.2802794611103707,-0.04573871556078196,-0.04973668766479156,0.23641541632860372,0.04470874143103061,-0.24059724235735788,0.0,0.0
0.0,0.0,0.6998975293210935,-0.09789083008506887,0.09439236862244296,-0.23323559555735385,-0.12057289151096025,-0.2048029588015878,0.39655672588956653,-0.05328251830895059,-0.04411531049231133,0.0,0.0
0.0,0.0,2.58104478463983,1.6817504472475517,-0.05415517856962631,0.03463460164909346,0.2834847569776939,0.5988349478452115,2.383922529388903,1.214359725362208,0.3192204384186203,0.0,0.0
0.0,0.0,2.994125943324298,-0.32011301488049,0.017598850871509857,1.6966131177738326,0.8070113110135512,0.3137204385494806,0.48560346205160393,0.33485278577583477,-0.780646009647078,0.0,0.0
0.0,0.0,1.9162457257235153,0.0069775598310154695,7.108669754995428,1.806968093383531,0.7186798846656736,0.5511008444789579,0.9519462805141589,1.473477366877984,-0.6415629661795998,0.0,0.0
0.0,0.0,2.234066335329932,0.5154587849961769,1.150227300202694,0.9524072869178156,0.63897314920899,0.09590671463049463,0.7727127894800749,-0.05849983828377825,-0.14063189953768862,0.0,0.0
0.0,0.0,0.5341741614404862,-0.1373910794487969,-0.12669619659612802,-0.38363390730514785,-0.5223896837559809,-0.30390118346364314,0.15809237264753204,-0.20153211035963867,1.0066804383100685,0.0,0.0
0.0,0.0,0.20313206892834382,-0.13275001520228608,-0.37211237387459545,-0.31714653505358603,-0.42519905830536636,-0.3535325087442947,-0.08175002518901908,-0.17136601029241705,1.0449303925340223,0.0,0.0
0.0,0.0,2.1935502537280795,3.5382416860354144,1.1556119589446687,3.4539410766942087,1.3746254088194996,0.9696279987951558,2.4118091409106666,1.9340723648684874,0.47823149149320615,0.0,0.0
0.0,0.0,-0.1648109784836702,-0.13641207295725577,-0.511077989869407,0.7308913242215493,0.2795241738494115,-0.25267619177489725,0.09001696967841118,0.12782508890235422,-0.29751998677691055,0.0,0.0
0.0,0.0,-0.8028941726531127,-0.46338795234757646,-0.23655704174970132,-0.4492809697191223,-0.5411242842114747,-0.3164354962447659,-0.25411834860678384,-0.31756197639556655,-0.08993477781900863,0.0,0.0
0.0,0.0,2.125038505475313,0.5925831959699683,2.148750133224131,0.3639846104422958,0.20265759339919354,0.6943790434542946,1.6968921329535778,0.5627497625486259,-0.30661514107254556,0.0,0.0
0.0,0.0,3.297148843415232,1.3898918174471138,0.9407778819571608,2.693272032693621,0.684311403440644,0.05205559211570894,1.1033557984171392,0.4564607439125092,0.5020541219208533,0.0,0.0
0.0,0.0,0.619462920682879,-0.11391540495916448,-0.17820943189435373,-0.48239603699221123,-0.5251516693585989,-0.2904056115792254,0.09125720981347613,-0.23094891447302865,0.98837047057715,0.0,0.0
0.0,0.0,0.70523474240866,1.54823690086558,0.23778997296641835,-0.39541539421173105,-0.3418183608678418,0.5011912599841946,1.0222265548345064,0.07132262364305043,0.6853482903954284,0.0,0.0
0.0,0.0,1.9521758505025513,0.3643026404591108,0.5398831352084925,0.6875210470938217,1.0623646969159701,0.5436763827206137,0.1042609397144602,0.12796384741232306,-0.5087577267975784,0.0,0.0
0.0,0.0,0.7286005374655405,-0.1607438660943028,0.17423719299382845,-0.49426326980058904,-0.3941918614457869,-0.08594832993760132,-0.17233766576128867,-0.3202816431909554,-0.12161179756961751,0.0,0.0
